id,value,date
5731,20.1,2017-06-01
5731,19.7,2017-06-02
5731,19.7,2017-06-03
5731,17.5,2017-06-04
5731,14.8,2017-06-05
5731,12.9,2017-06-06
5731,12,2017-06-07
5731,14,2017-06-08
5731,16.5,2017-06-09
5731,18.6,2017-06-10
5731,21.3,2017-06-11
5731,20.6,2017-06-12
5731,20.5,2017-06-13
5731,20.1,2017-06-14
5731,22.6,2017-06-15
5731,20.4,2017-06-16
5731,17.7,2017-06-17
5731,19,2017-06-18
5731,21.4,2017-06-19
5731,24,2017-06-20
5731,21.4,2017-06-21
5731,24.5,2017-06-22
5731,24.6,2017-06-23
5731,21.4,2017-06-24
5731,19.9,2017-06-25
5731,22,2017-06-26
5731,21.6,2017-06-27
5731,18.9,2017-06-28
5731,17,2017-06-29
5731,16.7,2017-06-30
5731,16.5,2017-07-01
5731,15.5,2017-07-02
5731,18,2017-07-03
5731,18.9,2017-07-04
5731,21.5,2017-07-05
5731,23.4,2017-07-06
5731,23.6,2017-07-07
5731,23.2,2017-07-08
5731,21,2017-07-09
5731,19.6,2017-07-10
5731,18,2017-07-11
5731,20.2,2017-07-12
5731,19.7,2017-07-13
5731,18.2,2017-07-14
5731,16.1,2017-07-15
5731,17.9,2017-07-16
5731,21.1,2017-07-17
5731,23.2,2017-07-18
5731,23,2017-07-19
5731,20.1,2017-07-20
5731,21,2017-07-21
5731,19.9,2017-07-22
5731,18.2,2017-07-23
5731,15.5,2017-07-24
5731,14.7,2017-07-25
5731,15.3,2017-07-26
5731,16.4,2017-07-27
5731,18,2017-07-28
5731,19.3,2017-07-29
5731,21.8,2017-07-30
5731,21.2,2017-07-31
5731,23.3,2017-08-01
5731,22.7,2017-08-02
5731,24.4,2017-08-03
5731,22.7,2017-08-04
5731,21.8,2017-08-05
5731,17.6,2017-08-06
5731,18.2,2017-08-07
5731,16.1,2017-08-08
5731,17.6,2017-08-09
5731,13.1,2017-08-10
5731,12.5,2017-08-11
5731,15.3,2017-08-12
5731,17.8,2017-08-13
5731,19.7,2017-08-14
5731,21.8,2017-08-15
5731,20.9,2017-08-16
5731,21.2,2017-08-17
5731,20.1,2017-08-18
5731,17.7,2017-08-19
5731,15.5,2017-08-20
5731,14.8,2017-08-21
5731,18.3,2017-08-22
5731,20.1,2017-08-23
5731,19.6,2017-08-24
5731,20.3,2017-08-25
5731,22,2017-08-26
5731,20.7,2017-08-27
5731,20.2,2017-08-28
5731,21.3,2017-08-29
5731,22.2,2017-08-30
5731,16.2,2017-08-31
5731,13.9,2017-09-01
5731,12.5,2017-09-02
5731,12.2,2017-09-03
5731,14.5,2017-09-04
5731,19,2017-09-05
5731,18.2,2017-09-06
5731,14.1,2017-09-07
5731,13.6,2017-09-08
5731,11.6,2017-09-09
5731,12.5,2017-09-10
5731,11.7,2017-09-11
5731,11.4,2017-09-12
5731,11.7,2017-09-13
5731,12.2,2017-09-14
5731,10,2017-09-15
5731,9.8,2017-09-16
5731,8.5,2017-09-17
5731,10.5,2017-09-18
5731,10.1,2017-09-19
5731,11,2017-09-20
5731,10,2017-09-21
5731,11.5,2017-09-22
5731,13.6,2017-09-23
5731,13.8,2017-09-24
5731,12.7,2017-09-25
5731,12.4,2017-09-26
5731,14,2017-09-27
5731,14.2,2017-09-28
5731,15.5,2017-09-29
5731,14.5,2017-09-30
5731,12.4,2017-10-01
5731,13,2017-10-02
5731,13.4,2017-10-03
5731,9.2,2017-10-04
5731,12.7,2017-10-05
5731,8.6,2017-10-06
5731,8.6,2017-10-07
5731,10,2017-10-08
5731,10.6,2017-10-09
5731,10.3,2017-10-10
5731,10.8,2017-10-11
5731,11,2017-10-12
5731,12,2017-10-13
5731,11.7,2017-10-14
5731,11.3,2017-10-15
5731,12,2017-10-16
5731,11.3,2017-10-17
5731,10.2,2017-10-18
5731,11,2017-10-19
5731,11.9,2017-10-20
5731,14,2017-10-21
5731,9,2017-10-22
5731,8.4,2017-10-23
5731,10,2017-10-24
5731,10,2017-10-25
5731,10.2,2017-10-26
5731,8.9,2017-10-27
5731,5.8,2017-10-28
5731,8.2,2017-10-29
5731,3.5,2017-10-30
5731,3,2017-10-31
5731,3.9,2017-11-01
5731,6.4,2017-11-02
5731,8.1,2017-11-03
5731,8.6,2017-11-04
5731,6.6,2017-11-05
5731,5,2017-11-06
5731,5.4,2017-11-07
5731,5.1,2017-11-08
5731,5.4,2017-11-09
5731,5.6,2017-11-10
5731,6.7,2017-11-11
5731,6.8,2017-11-12
5731,3,2017-11-13
5731,1.2,2017-11-14
5731,-0.6,2017-11-15
5731,-0.6,2017-11-16
5731,1.7,2017-11-17
5731,4.2,2017-11-18
5731,1.9,2017-11-19
5731,1.1,2017-11-20
5731,4.7,2017-11-21
5731,2.1,2017-11-22
5731,2.1,2017-11-23
5731,5.4,2017-11-24
5731,5.2,2017-11-25
5731,1.3,2017-11-26
5731,2.7,2017-11-27
5731,2.4,2017-11-28
5731,1.6,2017-11-29
5731,0.8,2017-11-30
5731,-1.4,2017-12-01
5731,0.1,2017-12-02
5731,-0.7,2017-12-03
5731,0.3,2017-12-04
5731,0.5,2017-12-05
5731,-0.6,2017-12-06
5731,0.1,2017-12-07
5731,1.7,2017-12-08
5731,-2.5,2017-12-09
5731,-1.9,2017-12-10
5731,2,2017-12-11
5731,1.1,2017-12-12
5731,0.3,2017-12-13
5731,3.3,2017-12-14
5731,1.3,2017-12-15
5731,0.4,2017-12-16
5731,0.1,2017-12-17
5731,-0.3,2017-12-18
5731,0.7,2017-12-19
5731,1.2,2017-12-20
5731,1.9,2017-12-21
5731,2.7,2017-12-22
5731,3.3,2017-12-23
5731,3.1,2017-12-24
5731,1,2017-12-25
5731,1.4,2017-12-26
5731,0.9,2017-12-27
5731,0.7,2017-12-28
5731,-0.4,2017-12-29
5731,3,2017-12-30
5731,7.9,2017-12-31
5731,5.5,2018-01-01
5731,3.9,2018-01-02
5731,6.1,2018-01-03
5731,7.1,2018-01-04
5731,7.5,2018-01-05
5731,7.1,2018-01-06
5731,5.4,2018-01-07
5731,4.5,2018-01-08
5731,3.1,2018-01-09
5731,1.1,2018-01-10
5731,2.8,2018-01-11
5731,3.3,2018-01-12
5731,2.3,2018-01-13
5731,-0.6,2018-01-14
5731,1.3,2018-01-15
5731,6.2,2018-01-16
5731,2.5,2018-01-17
5731,4.1,2018-01-18
5731,4.1,2018-01-19
5731,2.3,2018-01-20
5731,2.8,2018-01-21
5731,4.7,2018-01-22
5731,3.7,2018-01-23
5731,4.4,2018-01-24
5731,3.6,2018-01-25
5731,5,2018-01-26
5731,6,2018-01-27
5731,6.2,2018-01-28
5731,5.6,2018-01-29
5731,6.1,2018-01-30
5731,4.8,2018-01-31
5731,2.8,2018-02-01
5731,0.2,2018-02-02
5731,0.2,2018-02-03
5731,0.1,2018-02-04
5731,0.2,2018-02-05
5731,-1.4,2018-02-06
5731,-1,2018-02-07
5731,0.2,2018-02-08
5731,0.4,2018-02-09
5731,0.7,2018-02-10
5731,1.1,2018-02-11
5731,-0.1,2018-02-12
5731,-3.1,2018-02-13
5731,-3.1,2018-02-14
5731,-1.2,2018-02-15
5731,2.8,2018-02-16
5731,1.9,2018-02-17
5731,0.5,2018-02-18
5731,0.3,2018-02-19
5731,-0.1,2018-02-20
5731,-0.2,2018-02-21
5731,-1.6,2018-02-22
5731,-1.9,2018-02-23
5731,-1,2018-02-24
5731,-4.9,2018-02-25
5731,-8.2,2018-02-26
5731,-9,2018-02-27
5731,-8,2018-02-28
5731,-4.9,2018-03-01
5731,-3.4,2018-03-02
5731,-0.2,2018-03-03
5731,3.8,2018-03-04
5731,4.4,2018-03-05
5731,3.9,2018-03-06
5731,4.6,2018-03-07
5731,4.6,2018-03-08
5731,6.2,2018-03-09
5731,6.3,2018-03-10
5731,6.1,2018-03-11
5731,7.6,2018-03-12
5731,5.8,2018-03-13
5731,6,2018-03-14
5731,5.2,2018-03-15
5731,5.1,2018-03-16
5731,3.1,2018-03-17
5731,-0.3,2018-03-18
5731,-0.7,2018-03-19
5731,-0.1,2018-03-20
5731,0.2,2018-03-21
5731,-0.4,2018-03-22
5731,3.8,2018-03-23
5731,3.5,2018-03-24
5731,5.9,2018-03-25
5731,6.6,2018-03-26
5731,6.3,2018-03-27
5731,8.5,2018-03-28
5731,5.5,2018-03-29
5731,5.5,2018-03-30
5731,4.9,2018-03-31
5731,5,2018-04-01
5731,6,2018-04-02
5731,10.6,2018-04-03
5731,8.7,2018-04-04
5731,7.4,2018-04-05
5731,7.6,2018-04-06
5731,10.7,2018-04-07
5731,13.1,2018-04-08
5731,12.9,2018-04-09
5731,10.3,2018-04-10
5731,10.6,2018-04-11
5731,11.6,2018-04-12
5731,10.3,2018-04-13
5731,10.6,2018-04-14
5731,11.8,2018-04-15
5731,12.2,2018-04-16
5731,12.9,2018-04-17
5731,14.9,2018-04-18
5731,15,2018-04-19
5731,15.6,2018-04-20
5731,16.3,2018-04-21
5731,16.5,2018-04-22
5731,15,2018-04-23
5731,15,2018-04-24
5731,15.1,2018-04-25
5731,12.5,2018-04-26
5731,12.7,2018-04-27
5731,14.2,2018-04-28
5731,17,2018-04-29
5731,13,2018-04-30
5731,10,2018-05-01
5731,11.8,2018-05-02
5731,13,2018-05-03
5731,16.2,2018-05-04
5731,17.8,2018-05-05
5731,17.3,2018-05-06
5731,16.7,2018-05-07
5731,16.9,2018-05-08
5731,14.5,2018-05-09
5731,11.8,2018-05-10
5731,14.3,2018-05-11
5731,16.7,2018-05-12
5731,11.8,2018-05-13
5731,10.5,2018-05-14
5731,11.9,2018-05-15
5731,11.5,2018-05-16
5731,12.3,2018-05-17
5731,14.1,2018-05-18
5731,14.1,2018-05-19
5731,13.9,2018-05-20
5731,16.3,2018-05-21
5731,16.8,2018-05-22
5731,17.2,2018-05-23
5731,17.4,2018-05-24
5731,18.1,2018-05-25
5731,20,2018-05-26
5731,20,2018-05-27
5731,20.9,2018-05-28
5731,18.9,2018-05-29
5731,19.8,2018-05-30
5731,19.2,2018-05-31
5731,18.4,2018-06-01
5731,18.6,2018-06-02
5731,20.1,2018-06-03
5731,20.5,2018-06-04
5731,19.5,2018-06-05
5731,20.2,2018-06-06
5731,20.1,2018-06-07
5731,18.3,2018-06-08
5731,19.7,2018-06-09
5731,21,2018-06-10
5731,18.5,2018-06-11
5731,18,2018-06-12
5731,14.2,2018-06-13
5731,14.7,2018-06-14
5731,17,2018-06-15
5731,18.4,2018-06-16
5731,18.2,2018-06-17
5731,18.9,2018-06-18
5731,19.3,2018-06-19
5731,22.1,2018-06-20
5731,21.4,2018-06-21
5731,14.7,2018-06-22
5731,14.8,2018-06-23
5731,15.8,2018-06-24
5731,16.9,2018-06-25
5731,17.6,2018-06-26
5731,18.5,2018-06-27
5731,17.7,2018-06-28
5731,20.1,2018-06-29
5731,22.7,2018-06-30
5731,22.2,2018-07-01
5731,22,2018-07-02
5731,19,2018-07-03
5731,20.1,2018-07-04
5731,18.4,2018-07-05
5731,17.4,2018-07-06
5731,19.5,2018-07-07
5731,20.2,2018-07-08
5731,21.1,2018-07-09
5731,18.4,2018-07-10
5731,16.1,2018-07-11
5731,17.7,2018-07-12
5731,20.8,2018-07-13
5731,22.2,2018-07-14
5731,21.4,2018-07-15
5731,21,2018-07-16
5731,19.7,2018-07-17
5731,21.5,2018-07-18
5731,22.9,2018-07-19
5731,22.3,2018-07-20
5731,19.1,2018-07-21
5731,18.5,2018-07-22
5731,20.5,2018-07-23
5731,23,2018-07-24
5731,23.9,2018-07-25
5731,24.4,2018-07-26
5731,23.8,2018-07-27
5731,19.5,2018-07-28
5731,22.3,2018-07-29
5731,24.2,2018-07-30
5731,26.2,2018-07-31
5731,25.4,2018-08-01
5731,24.9,2018-08-02
5731,26.8,2018-08-03
5731,25.7,2018-08-04
5731,26,2018-08-05
5731,25.7,2018-08-06
5731,24.3,2018-08-07
5731,22.2,2018-08-08
5731,21.4,2018-08-09
5731,19.4,2018-08-10
5731,18,2018-08-11
5731,20.1,2018-08-12
5731,19.2,2018-08-13
5731,20.5,2018-08-14
5731,19.7,2018-08-15
5731,21.1,2018-08-16
5731,19.7,2018-08-17
5731,20.7,2018-08-18
5731,22.7,2018-08-19
5731,22.6,2018-08-20
5731,23.4,2018-08-21
5731,22.7,2018-08-22
5731,21.8,2018-08-23
5731,18.7,2018-08-24
5731,12.7,2018-08-25
5731,12.8,2018-08-26
5731,17.5,2018-08-27
5731,20.3,2018-08-28
5731,18.9,2018-08-29
5731,16.9,2018-08-30
5731,14.5,2018-08-31
5731,14.2,2018-09-01
5731,14.2,2018-09-02
5731,15.7,2018-09-03
5731,17.6,2018-09-04
5731,18.4,2018-09-05
5731,18,2018-09-06
5731,18.4,2018-09-07
5731,16.3,2018-09-08
5731,16.6,2018-09-09
5731,17.7,2018-09-10
5731,18.6,2018-09-11
5731,20,2018-09-12
5731,18.8,2018-09-13
5731,17.7,2018-09-14
5731,16.6,2018-09-15
5731,16,2018-09-16
5731,17.2,2018-09-17
5731,17.7,2018-09-18
5731,18.2,2018-09-19
5731,18.6,2018-09-20
5731,16.4,2018-09-21
5731,13.4,2018-09-22
5731,17.2,2018-09-23
5731,10.2,2018-09-24
5731,9.1,2018-09-25
5731,9.4,2018-09-26
5731,12.2,2018-09-27
5731,14.8,2018-09-28
5731,13,2018-09-29
5731,12.9,2018-09-30
5731,10.1,2018-10-01
5731,8.9,2018-10-02
5731,11.6,2018-10-03
5731,11.1,2018-10-04
5731,11.7,2018-10-05
5731,12.8,2018-10-06
5731,13.6,2018-10-07
5731,13.8,2018-10-08
5731,14.1,2018-10-09
5731,14.3,2018-10-10
5731,11.2,2018-10-11
5731,13.5,2018-10-12
5731,13.1,2018-10-13
5731,13,2018-10-14
5731,12.1,2018-10-15
5731,11.3,2018-10-16
5731,11.3,2018-10-17
5731,13.1,2018-10-18
5731,11.4,2018-10-19
5731,9.8,2018-10-20
5731,8.3,2018-10-21
5731,7.2,2018-10-22
5731,8.7,2018-10-23
5731,10.9,2018-10-24
5731,9.2,2018-10-25
5731,8.8,2018-10-26
5731,5.7,2018-10-27
5731,3.2,2018-10-28
5731,4.6,2018-10-29
5731,3.9,2018-10-30
5731,3.8,2018-10-31
5731,6.6,2018-11-01
5731,7.8,2018-11-02
5731,10.4,2018-11-03
5731,9,2018-11-04
5731,7.8,2018-11-05
5731,7.2,2018-11-06
5731,6.8,2018-11-07
5731,9.5,2018-11-08
5731,8.8,2018-11-09
5731,7.9,2018-11-10
5731,8.6,2018-11-11
5731,7.2,2018-11-12
5731,7.2,2018-11-13
5731,5.3,2018-11-14
5731,5.9,2018-11-15
5731,4,2018-11-16
5731,3.8,2018-11-17
5731,0.2,2018-11-18
5731,1.4,2018-11-19
5731,0.7,2018-11-20
5731,-0.9,2018-11-21
5731,0.1,2018-11-22
5731,0.3,2018-11-23
5731,3.9,2018-11-24
5731,1.5,2018-11-25
5731,3.2,2018-11-26
5731,3.2,2018-11-27
5731,3.3,2018-11-28
5731,1.8,2018-11-29
5731,2.6,2018-11-30
5731,5,2018-12-01
5731,6.7,2018-12-02
5731,10.9,2018-12-03
5731,8.3,2018-12-04
5731,6.1,2018-12-05
5731,8,2018-12-06
5731,8.9,2018-12-07
5731,6,2018-12-08
5731,6.7,2018-12-09
5731,4.4,2018-12-10
5731,0.2,2018-12-11
5731,-1.9,2018-12-12
5731,0.2,2018-12-13
5731,-2,2018-12-14
5731,-2.5,2018-12-15
5731,-1,2018-12-16
5731,0.5,2018-12-17
5731,0,2018-12-18
5731,0.6,2018-12-19
5731,3.1,2018-12-20
5731,5.3,2018-12-21
5731,10.1,2018-12-22
5731,9,2018-12-23
5731,6.3,2018-12-24
5731,-0.6,2018-12-25
5731,-1.2,2018-12-26
5731,-1.7,2018-12-27
5731,0.2,2018-12-28
5731,-0.5,2018-12-29
5731,2.4,2018-12-30
5731,3.6,2018-12-31
5731,3.8,2019-01-01
5731,1.3,2019-01-02
5731,-2.8,2019-01-03
5731,-0.8,2019-01-04
5731,0.6,2019-01-05
5731,2.5,2019-01-06
5731,2.3,2019-01-07
5731,2.2,2019-01-08
5731,1,2019-01-09
5731,-0.8,2019-01-10
5731,-1.5,2019-01-11
5731,1.1,2019-01-12
5731,3.6,2019-01-13
5731,3.4,2019-01-14
5731,0.3,2019-01-15
5731,-1.2,2019-01-16
5731,1,2019-01-17
5731,-1.1,2019-01-18
5731,-4,2019-01-19
5731,-3,2019-01-20
5731,-0.8,2019-01-21
5731,-1.3,2019-01-22
5731,-1.6,2019-01-23
5731,-1.5,2019-01-24
5731,-2.5,2019-01-25
5731,-0.1,2019-01-26
5731,1.8,2019-01-27
5731,0.7,2019-01-28
5731,-1.5,2019-01-29
5731,-0.9,2019-01-30
5731,-2.5,2019-01-31
5731,0.8,2019-02-01
5731,1.2,2019-02-02
5731,1.2,2019-02-03
5731,-2,2019-02-04
5731,-2.2,2019-02-05
5731,-3.1,2019-02-06
5731,-1,2019-02-07
5731,1.8,2019-02-08
5731,3.4,2019-02-09
5731,4.1,2019-02-10
5731,2.4,2019-02-11
5731,1,2019-02-12
5731,0.5,2019-02-13
5731,1,2019-02-14
5731,1.6,2019-02-15
5731,1.6,2019-02-16
5731,2.1,2019-02-17
5731,1.7,2019-02-18
5731,2.9,2019-02-19
5731,3.2,2019-02-20
5731,4.2,2019-02-21
5731,6,2019-02-22
5731,5.5,2019-02-23
5731,2.7,2019-02-24
5731,5.4,2019-02-25
5731,5.3,2019-02-26
5731,5.5,2019-02-27
5731,7.5,2019-02-28
5731,7.2,2019-03-01
5731,7.2,2019-03-02
5731,7.8,2019-03-03
5731,5.7,2019-03-04
5731,6.2,2019-03-05
5731,5.1,2019-03-06
5731,6.5,2019-03-07
5731,6.3,2019-03-08
5731,8.3,2019-03-09
5731,9.4,2019-03-10
5731,3.9,2019-03-11
5731,2.7,2019-03-12
5731,5,2019-03-13
5731,4,2019-03-14
5731,8.2,2019-03-15
5731,9.6,2019-03-16
5731,5.5,2019-03-17
5731,2.7,2019-03-18
5731,2.2,2019-03-19
5731,3.2,2019-03-20
5731,5.7,2019-03-21
5731,5.8,2019-03-22
5731,7.4,2019-03-23
5731,8.7,2019-03-24
5731,5.4,2019-03-25
5731,4.6,2019-03-26
5731,3.7,2019-03-27
5731,7,2019-03-28
5731,8.5,2019-03-29
5731,7.5,2019-03-30
5731,8.7,2019-03-31
5731,9.7,2019-04-01
5731,11.3,2019-04-02
5731,8.6,2019-04-03
5731,2.4,2019-04-04
5731,4,2019-04-05
5731,6,2019-04-06
5731,8,2019-04-07
5731,10.3,2019-04-08
5731,8.7,2019-04-09
5731,6.6,2019-04-10
5731,8,2019-04-11
5731,6,2019-04-12
5731,4.9,2019-04-13
5731,3.3,2019-04-14
5731,6.5,2019-04-15
5731,9.3,2019-04-16
5731,11,2019-04-17
5731,11.5,2019-04-18
5731,12.5,2019-04-19
5731,13.2,2019-04-20
5731,13.2,2019-04-21
5731,13.8,2019-04-22
5731,14.2,2019-04-23
5731,12.9,2019-04-24
5731,12.9,2019-04-25
5731,7,2019-04-26
5731,7.1,2019-04-27
5731,6,2019-04-28
5731,7.3,2019-04-29
5731,9,2019-04-30
5731,9.3,2019-05-01
5731,10,2019-05-02
5731,9,2019-05-03
5731,6.1,2019-05-04
5731,4.2,2019-05-05
5731,4.8,2019-05-06
5731,7.5,2019-05-07
5731,8.3,2019-05-08
5731,9.3,2019-05-09
5731,11.2,2019-05-10
5731,10.6,2019-05-11
5731,8.3,2019-05-12
5731,8.7,2019-05-13
5731,8.4,2019-05-14
5731,7.9,2019-05-15
5731,8,2019-05-16
5731,11.7,2019-05-17
5731,13.5,2019-05-18
5731,14,2019-05-19
5731,12.3,2019-05-20
5731,12.1,2019-05-21
5731,13.7,2019-05-22
5731,13.3,2019-05-23
5731,14.6,2019-05-24
5731,14,2019-05-25
5731,14.8,2019-05-26
5731,15,2019-05-27
5731,12,2019-05-28
5731,10.8,2019-05-29
5731,11.9,2019-05-30
5731,16.1,2019-05-31
5731,18,2019-06-01
5731,19.1,2019-06-02
5731,19.8,2019-06-03
5731,20.7,2019-06-04
5731,21.4,2019-06-05
5731,13.2,2019-06-06
5731,15,2019-06-07
5731,15.1,2019-06-08
5731,13,2019-06-09
5731,14.7,2019-06-10
5731,14.3,2019-06-11
5731,15.1,2019-06-12
5731,16.8,2019-06-13
5731,18.8,2019-06-14
5731,18.6,2019-06-15
5731,16.1,2019-06-16
5731,18.3,2019-06-17
5731,20,2019-06-18
5731,21.1,2019-06-19
5731,17.5,2019-06-20
5731,18.6,2019-06-21
5731,17.5,2019-06-22
5731,19.4,2019-06-23
5731,21.7,2019-06-24
5731,24,2019-06-25
5731,25.1,2019-06-26
5731,26.1,2019-06-27
5731,24,2019-06-28
5731,23.1,2019-06-29
5731,24.5,2019-06-30
5731,26,2019-07-01
5731,23,2019-07-02
5731,21.3,2019-07-03
5731,21,2019-07-04
5731,21.2,2019-07-05
5731,19.3,2019-07-06
5731,19.7,2019-07-07
5731,18.2,2019-07-08
5731,18.1,2019-07-09
5731,16.9,2019-07-10
5731,15.9,2019-07-11
5731,17.1,2019-07-12
5731,17,2019-07-13
5731,16.4,2019-07-14
5731,17.7,2019-07-15
5731,18.7,2019-07-16
5731,19.6,2019-07-17
5731,20.1,2019-07-18
5731,21,2019-07-19
5731,21.9,2019-07-20
5731,22.2,2019-07-21
5731,22.9,2019-07-22
5731,24.3,2019-07-23
5731,25.3,2019-07-24
5731,26.5,2019-07-25
5731,25.8,2019-07-26
5731,22.1,2019-07-27
5731,17.5,2019-07-28
5731,20.3,2019-07-29
5731,21.8,2019-07-30
5731,19.1,2019-07-31
5731,19.6,2019-08-01
5731,18.6,2019-08-02
5731,19.4,2019-08-03
5731,20,2019-08-04
5731,22.7,2019-08-05
5731,20.2,2019-08-06
5731,18.2,2019-08-07
5731,19.3,2019-08-08
5731,22.6,2019-08-09
5731,20.1,2019-08-10
5731,19.5,2019-08-11
5731,16.5,2019-08-12
5731,15.1,2019-08-13
5731,15.2,2019-08-14
5731,15.4,2019-08-15
5731,17.4,2019-08-16
5731,17.4,2019-08-17
5731,21.6,2019-08-18
5731,18.6,2019-08-19
5731,15.3,2019-08-20
5731,15.7,2019-08-21
5731,16.1,2019-08-22
5731,17.4,2019-08-23
5731,17.9,2019-08-24
5731,19.9,2019-08-25
5731,20.5,2019-08-26
5731,20.9,2019-08-27
5731,22.9,2019-08-28
5731,21.6,2019-08-29
5731,21.7,2019-08-30
5731,21.6,2019-08-31
5731,19.6,2019-09-01
5731,16.4,2019-09-02
5731,15.1,2019-09-03
5731,16.1,2019-09-04
5731,13.5,2019-09-05
5731,14.1,2019-09-06
5731,15.1,2019-09-07
5731,11.4,2019-09-08
5731,12.5,2019-09-09
5731,13.8,2019-09-10
5731,14.6,2019-09-11
5731,16.2,2019-09-12
5731,17.1,2019-09-13
5731,18.5,2019-09-14
5731,17.5,2019-09-15
5731,18.8,2019-09-16
5731,17.2,2019-09-17
5731,13.5,2019-09-18
5731,12.2,2019-09-19
5731,11.6,2019-09-20
5731,12.4,2019-09-21
5731,16.6,2019-09-22
5731,13.7,2019-09-23
5731,11.3,2019-09-24
5731,13.9,2019-09-25
5731,14.7,2019-09-26
5731,15.8,2019-09-27
5731,14.1,2019-09-28
5731,14.6,2019-09-29
5731,15.1,2019-09-30
5731,13.4,2019-10-01
5731,12.4,2019-10-02
5731,8,2019-10-03
5731,8.9,2019-10-04
5731,11.7,2019-10-05
5731,10.8,2019-10-06
5731,10.3,2019-10-07
5731,12.2,2019-10-08
5731,11.4,2019-10-09
5731,9.7,2019-10-10
5731,8.5,2019-10-11
5731,11.3,2019-10-12
5731,13.4,2019-10-13
5731,13,2019-10-14
5731,11.7,2019-10-15
5731,9.7,2019-10-16
5731,11.2,2019-10-17
5731,12.4,2019-10-18
5731,12.1,2019-10-19
5731,11.7,2019-10-20
5731,13.1,2019-10-21
5731,13.1,2019-10-22
5731,13,2019-10-23
5731,12.5,2019-10-24
5731,11.4,2019-10-25
5731,8.4,2019-10-26
5731,11,2019-10-27
5731,10.2,2019-10-28
5731,7.8,2019-10-29
5731,6.9,2019-10-30
5731,6.8,2019-10-31
5731,8.6,2019-11-01
5731,11.7,2019-11-02
5731,10,2019-11-03
5731,9.5,2019-11-04
5731,7.3,2019-11-05
5731,6.8,2019-11-06
5731,4.7,2019-11-07
5731,4.7,2019-11-08
5731,4.1,2019-11-09
5731,3.4,2019-11-10
5731,3.1,2019-11-11
5731,3.2,2019-11-12
5731,2,2019-11-13
5731,1.8,2019-11-14
5731,3.3,2019-11-15
5731,3.3,2019-11-16
5731,2.5,2019-11-17
5731,2.8,2019-11-18
5731,1,2019-11-19
5731,4.4,2019-11-20
5731,4.3,2019-11-21
5731,4.1,2019-11-22
5731,4.2,2019-11-23
5731,2.7,2019-11-24
5731,4,2019-11-25
5731,6,2019-11-26
5731,8.6,2019-11-27
5731,7.9,2019-11-28
5731,6.6,2019-11-29
5731,2.7,2019-11-30
5731,2.2,2019-12-01
5731,1.3,2019-12-02
5731,-1,2019-12-03
5731,-2.1,2019-12-04
5731,0.1,2019-12-05
5731,1.2,2019-12-06
5731,4.4,2019-12-07
5731,4,2019-12-08
5731,5.9,2019-12-09
5731,0.5,2019-12-10
5731,-1.6,2019-12-11
5731,0.5,2019-12-12
5731,2.2,2019-12-13
5731,5.9,2019-12-14
5731,6.3,2019-12-15
5731,3,2019-12-16
5731,2.4,2019-12-17
5731,4.3,2019-12-18
5731,3.2,2019-12-19
5731,3.3,2019-12-20
5731,3.6,2019-12-21
5731,4.6,2019-12-22
5731,5.6,2019-12-23
5731,5.1,2019-12-24
5731,5,2019-12-25
5731,1.2,2019-12-26
5731,5.3,2019-12-27
5731,2.6,2019-12-28
5731,-1.9,2019-12-29
5731,-2,2019-12-30
5731,-0.9,2019-12-31
5731,-2.3,2020-01-01
5731,-1.2,2020-01-02
5731,2.4,2020-01-03
5731,4.6,2020-01-04
5731,0.9,2020-01-05
5731,-1.4,2020-01-06
5731,1.6,2020-01-07
5731,1,2020-01-08
5731,2.5,2020-01-09
5731,5.1,2020-01-10
5731,2.4,2020-01-11
5731,-1.1,2020-01-12
5731,0.3,2020-01-13
5731,-0.4,2020-01-14
5731,1.1,2020-01-15
5731,2.2,2020-01-16
5731,0.5,2020-01-17
5731,2.4,2020-01-18
5731,-0.7,2020-01-19
5731,1.1,2020-01-20
5731,-2.7,2020-01-21
5731,-2.9,2020-01-22
5731,-2.7,2020-01-23
5731,-1.4,2020-01-24
5731,-1.5,2020-01-25
5731,-0.5,2020-01-26
5731,3.2,2020-01-27
5731,4.4,2020-01-28
5731,3.2,2020-01-29
5731,3.8,2020-01-30
5731,9.2,2020-01-31
5731,9.1,2020-02-01
5731,10.3,2020-02-02
5731,11.3,2020-02-03
5731,5,2020-02-04
5731,1.2,2020-02-05
5731,-0.2,2020-02-06
5731,-0.6,2020-02-07
5731,-0.4,2020-02-08
5731,4.9,2020-02-09
5731,10.9,2020-02-10
5731,4.8,2020-02-11
5731,3.3,2020-02-12
5731,2.9,2020-02-13
5731,4.8,2020-02-14
5731,2.2,2020-02-15
5731,4.5,2020-02-16
5731,5.5,2020-02-17
5731,5.1,2020-02-18
5731,3.7,2020-02-19
5731,4,2020-02-20
5731,4.3,2020-02-21
5731,4.9,2020-02-22
5731,12.7,2020-02-23
5731,12.4,2020-02-24
5731,7.7,2020-02-25
5731,2.2,2020-02-26
5731,1.7,2020-02-27
5731,3.2,2020-02-28
5731,6.5,2020-02-29
5731,8,2020-03-01
5731,4.5,2020-03-02
5731,3.7,2020-03-03
5731,2.1,2020-03-04
5731,4.5,2020-03-05
5731,5,2020-03-06
5731,3.4,2020-03-07
5731,2.9,2020-03-08
